timestamp,close,vol,trade_count
2026-05-21T16:36:00Z,303.58,2272,43
2026-05-21T16:37:00Z,303.485,2235,44
2026-05-21T16:38:00Z,303.31,1342,35
2026-05-21T16:39:00Z,303.26,1141,30
2026-05-21T16:40:00Z,303.44,1587,38
2026-05-21T16:41:00Z,303.48,1509,27
2026-05-21T16:42:00Z,303.67,2255,36
2026-05-21T16:43:00Z,303.535,538,21
2026-05-21T16:44:00Z,303.72,1746,40
2026-05-21T16:45:00Z,303.77,1761,44
2026-05-21T16:46:00Z,303.625,1496,30
2026-05-21T16:47:00Z,303.45,1372,34
2026-05-21T16:48:00Z,303.48,3591,69
2026-05-21T16:49:00Z,303.39,1481,28
2026-05-21T16:50:00Z,303.31,1896,37
